label,message
1,"Thank god they are in bed!,,,"
1,"Lol or I could just starve and lose a pound by the end of the day.,,,"
1,"K:)k:)what are detail you want to transfer?acc no enough?,,,"
1,"Then why no one talking to me,,,"
1,"Ok lor wat time ÃÂ_ finish?,,,"
1,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...,,,"
1,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT,,,"
1,"HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,,,"
1,"For my family happiness..,,,"
1,"Wah lucky man... Then can save money... Hee...,,,"
1,"Trust me. Even if isn't there, its there.,,,"
1,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love,,,"
1,"Tell me whos this pls:-),,,"
1,"Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,,,"
1,"Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,,,"
1,"My battery is low babe,,,"
1,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"",,,"
1,"My drive can only be read. I need to write,,,"
1,"At 7 we will go ok na.,,,"
1,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.,,,"
1,"Just getting back home,,,"
1,"Yup bathe liao...,,,"
1,"Now? I'm going out 4 dinner soon..,,,"
1,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ,,,"
1,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again,,,"
1,"In e msg jus now. U said thanks for gift.,,,"
1,"I'll meet you in the lobby,,,"
1,"K...k...yesterday i was in cbe .,,,"
1,"K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,,,"
1,"Hurry home. Soup is DONE!,,,"
1,"My planning usually stops at \find hella weed smoke hella weed\"""",,"
1,"I liked your new house,,,"
1,"I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,,,"
1,"No plm i will come da. On the way.,,,"
1,"I am in hospital da. . I will return home in evening,,,"
1,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love,,,"
1,"cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,,,"
1,"Alright we're hooked up, where you guys at,,,"
1,"Gud mrng dear hav a nice day,,,"
1,"DO NOT B LATE LOVE MUM,,,"
1,"Moji just informed me that you saved our lives. Thanks.,,,"
1,"Great escape. I fancy the bridge but needs her lager. See you tomo ,,,"
1,"But i have to. I like to have love and arrange.,,,"
1,"Sen told that he is going to join his uncle finance in cbe,,,"
1,"Supermarket jobPER DAY :#3500PER MONTH:#45000Male/FemaleEducated and Uneducated, if interested CALL 08188524615"
1,"But you were together so you should be thinkin about him,,,"
1,"Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,,,"
1,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.,,,"
1,"That means get the door,,,"
1,"For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,,,"
1,"Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,,,"
1,":( but your not here....,,,"
1,"whatever, im pretty pissed off.,,,"
1,"But pls dont play in others life.,,,"
1,"Get ready for  &lt;#&gt;  inches of pleasure...,,,"
1,"Still work going on:)it is very small house.,,,"
1,"How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IÃÂ¥ÃÂm knackered and iÃÂ¥ÃÂm dreading work tonight. What are thou upto tonight. X,,,"
1,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p,,,"
1,"Nothing, i got msg frm tht unknown no..,,,"
1,"Change again... It's e one next to escalator...,,,"
1,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.,,,"
1,"K go and sleep well. Take rest:-).,,,"
1,"Hey anyway i have to :-),,,"
1,"We can go 4 e normal pilates after our intro...  ,,,"
1,"Even if he my friend he is a priest call him now,,,"
1,"Well welp is sort of a semiobscure internet thing,,,"
1,"Nope i'm not drivin... I neva develop da photos lei...,,,"
1,"Wat time u finish ur lect today?,,,"
1,"Lmao but its so fun...,,,"
1,"Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,,,"
1,"Nope i waiting in sch 4 daddy... ,,,"
1,"Yo, any way we could pick something up tonight?,,,"
1,"Its ok chikku, and its my 1 of favourite song..:-),,,"
1,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.,,,"
1,"I am in tirupur.  call you da.,,,"
1,"SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK ÃÂ¥ÃÂMORROW. C U THIS WK? WHO WAS THE MSG 4? ÃÂ¥ÃÂ RANDOM!,,,"
1,"Oops I did have it,  &lt;#&gt; ?,,,"
1,"Are you not around or just still asleep? :V,,,"
1,"My exam is for february 4. Wish you a great day.,,,"
1,"WHITE FUDGE OREOS ARE IN STORES,,,"
1,"ÃÂÃÂ dun need to pick ur gf?,,,"
1,"Those were my exact intentions,,,"
1,"Haha... Really oh no... How? Then will they deduct your lesson tmr?,,,"
1,"How much i gave to you. Morning.,,,"
1,"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,,,"
1,"Er, hello, things didnÃÂÃÂÃÂ·t quite go to plan ÃÂÃÂÃÂ is limping slowly home followed by aa and with exhaust hanging off,,,"
1,"Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,,,"
1,"It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,,,"
1,"Cps is causing the outages to conserve energy.,,,"
1,"Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,,,"
1,"Hello! Good week? Fancy a drink or something later?,,,"
1,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text,,,"
1,"No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,,,"
1,"I love ya too but try and budget your money better babe. Gary would freak on me if he knew,,,"
1,"Cos i want it to be your thing,,,"
1,"Are you staying in town ?,,,"
1,"Cool, want me to go to kappa or should I meet you outside mu,,,"
1,"\Are you comingdown later?\"""",,,"
1,"No i am not having not any movies in my laptop,,,"
1,"Yeah, that's fine! It's ÃÂ¥ÃÂ£6 to get in, is that ok? ,,,"
1,"Then why you not responding,,,"
1,"Or remind me in a few hrs.,,,"
1,"I keep ten rs in my shelf:) buy two egg.,,,"
1,"I have a rather prominent bite mark on my right cheek,,,"
1,"Yeah I am, so I'll leave maybe 7ish?,,,"
1,"Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,,,"
1,"Oh god i am happy to see your message after 3 days,,,"
1,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8,,,"
1,"Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,,,"
1,"Buy one egg for me da..please:),,,"
1,"I'm glad. You are following your dreams.,,,"
1,"I can send you a pic if you like :),,,"
1,"i see. When we finish we have loads of loans to pay,,,"
1,"Nah dub but je still buff,,,"
1,"Oh sorry please its over,,,"
1,Your access to Standard Chartered Online Banking has been blocked due to the pending update of your profile. bit.ly
1,"I think your mentor is , but not 100 percent sure.,,,"
1,"You have 1 new message. Please call 08718738034.,,,"
1,"Yes there were many sweets,,,"
1,"Uncle Abbey! Happy New Year. Abiola,,,"
1,"A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd but watever u shared should be true\""...."",,"
1,"Sorry about that this is my mates phone and i didnt write it love Kate,,,"
1,"Just curious because my cuz asked what I was up to,,,"
1,"Nah, Wednesday. When should I bring the mini cheetos bag over?,,,"
1,"Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,,,"
1,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e,,,"
1,"No b4 Thursday,,,"
1,"Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,,,"
1,"How are you. Wish you a great semester,,,"
1,"Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,,,"
1,"Yeah but which is worse for i,,,"
1,"Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,,,"
1,"Thats cool. i liked your photos. You are very sexy!,,,"
1,"Hmm ok, i'll stay for like an hour cos my eye is really sore!,,,"
1,"She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,,,"
1,"Dude u knw also telugu..thts gud..k, gud nyt..,,,"
1,"I know that my friend already told that.,,,"
1,"Good evening! this is roger. How are you?,,,"
1,"yes baby! I need to stretch open your pussy!,,,"
1,"Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,,,"
1,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!,,,"
1,"Come to my home for one last time i wont do anything. Trust me.,,,"
1,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management,,,"
1,"I said its okay. Sorry,,,"
1,"You aren't coming home between class, right? I need to work out and shower!,,,"
1,"I think that tantrum's finished so yeah I'll be by at some point,,,"
1,"Cool, text me when you head out,,,"
1,"Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,,,"
1,"Call me when you get the chance plz &lt;3,,,"
1,"S.i'm watching it in live..,,,"
1,"Also hi wesley how've you been,,,"
1,"I will send them to your email. Do you mind  &lt;#&gt;  times per night?,,,"
1,"I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,,,"
1,"There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,,,"
1,"ÃÂÃÂ still attending da talks?,,,"
1,"If you r @ home then come down within 5 min,,,"
1,"Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,,,"
1,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.,,,"
1,"I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,,,"
1,"Moji i love you more than words. Have a rich day,,,"
1,"Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,,,"
1,"Dear we are going to our rubber place,,,"
1,"It shall be fine. I have avalarr now. Will hollalater,,,"
1,"Now am free call me pa.,,,"
1,"Ok lor... But buy wat?,,,"
1,"Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,,,"
1,"That's very rude, you on campus?,,,"
1,"Ultimately tor motive tui achieve korli.,,,"
1,"Just sent you an email ÃÂÃÂÃÂ to an address with incomm in it, is that right?,,,"
1,"X course it 2yrs. Just so her messages on messenger lik you r sending me,,,"
1,"Wishing you a wonderful week.,,,"
1,"So how are you really. What are you up to. How's the masters. And so on.,,,"
1,"I will be outside office take all from there,,,"
1,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?,,,"
1,"Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,,,"
